user_id,register_date,country,native_language,target_languages,user_type,age_group,gender,learning_goal,cohort
HT_017353,2026-04-02,UK,English,Arabic,free,18-24,F,Immigration,2026-04
HT_017354,2026-03-02,China,Korean,Russian|French,free,35-44,M,Exam,2026-03
HT_017355,2025-07-29,Germany,Japanese,Portuguese,free,35-44,F,Hobby,2025-07
HT_017356,2025-10-02,Australia,French,Chinese,free,25-34,F,Exam,2025-10
HT_017357,2026-01-07,France,Korean,Dutch|Spanish|Chinese,free,18-24,F,Business,2026-01
HT_017358,2025-11-27,Australia,Italian,Japanese|Portuguese|Russian,free,18-24,F,Immigration,2025-11
HT_017359,2026-04-09,Australia,Russian,English|Chinese,free,18-24,M,Hobby,2026-04
HT_017360,2026-04-03,South Korea,Japanese,Dutch|Portuguese,free,18-24,F,Immigration,2026-04
HT_017361,2025-12-16,Brazil,Portuguese,Chinese|Arabic|Korean,free,25-34,Other,Business,2025-12
HT_017362,2025-12-05,Spain,French,Chinese,free,35-44,Other,Exam,2025-12
HT_017363,2026-02-08,China,German,Korean|Arabic,free,25-34,M,Hobby,2026-02
HT_017364,2026-03-24,Germany,Portuguese,German,free,18-24,F,Immigration,2026-03
HT_017365,2026-02-06,Australia,Russian,French,free,25-34,M,Immigration,2026-02
HT_017366,2025-05-16,South Korea,English,Italian|Spanish|Chinese,free,35-44,M,Travel,2025-05
HT_017367,2025-06-11,Mexico,Portuguese,Spanish|German,free,18-24,M,Exam,2025-06
HT_017368,2025-11-24,Japan,Chinese,Arabic,free,45+,M,Hobby,2025-11
HT_017369,2026-03-02,Spain,Chinese,Korean,free,18-24,M,Hobby,2026-03
HT_017370,2026-03-23,Spain,English,Korean|Dutch|Arabic,free,18-24,Other,Travel,2026-03
HT_017371,2025-06-09,Australia,Korean,French|English,free,25-34,Other,Immigration,2025-06
HT_017372,2026-04-03,Mexico,Dutch,Russian|French|German,free,35-44,M,Hobby,2026-04
HT_017373,2025-04-19,China,English,Chinese,free,25-34,M,Business,2025-04
HT_017374,2025-10-13,Japan,Italian,Arabic|Japanese|Dutch,free,18-24,F,Business,2025-10
HT_017375,2025-12-28,Canada,Spanish,Portuguese,free,18-24,F,Immigration,2025-12
HT_017376,2025-05-26,Mexico,English,Dutch,free,18-24,F,Travel,2025-05
HT_017377,2025-11-26,UK,Russian,Chinese|English|Portuguese,premium,18-24,F,Hobby,2025-11
HT_017378,2025-10-09,UK,Italian,Chinese|Korean,free,18-24,Other,Immigration,2025-10
HT_017379,2025-10-29,Canada,Portuguese,Arabic|Russian,free,25-34,M,Business,2025-10
HT_017380,2025-08-15,Australia,English,Dutch|Portuguese,free,18-24,Other,Immigration,2025-08
HT_017381,2025-10-08,Canada,Dutch,Arabic,premium,18-24,M,Hobby,2025-10
HT_017382,2025-11-24,Germany,Russian,Korean|French,free,18-24,Other,Exam,2025-11
HT_017383,2026-01-30,Brazil,Portuguese,Dutch|Japanese,free,25-34,F,Travel,2026-01
HT_017384,2025-05-04,China,Arabic,Chinese|French|Japanese,free,45+,Other,Exam,2025-05
HT_017385,2026-01-06,South Korea,Dutch,English|Italian|Japanese,free,25-34,F,Business,2026-01
HT_017386,2026-02-07,Canada,Dutch,English,free,25-34,F,Hobby,2026-02
HT_017387,2025-06-22,Mexico,Korean,Dutch|Spanish|Arabic,premium,45+,M,Travel,2025-06
HT_017388,2025-10-24,China,Japanese,English|Korean,free,45+,Other,Travel,2025-10
HT_017389,2025-10-31,China,Korean,Russian,premium,18-24,Other,Exam,2025-10
HT_017390,2026-02-21,Australia,Spanish,French,free,25-34,M,Immigration,2026-02
HT_017391,2025-09-26,Germany,Chinese,Dutch|Arabic,free,25-34,M,Business,2025-09
HT_017392,2025-09-18,France,Korean,Russian,free,18-24,M,Immigration,2025-09
HT_017393,2025-10-31,Japan,Korean,Portuguese|French,free,25-34,F,Hobby,2025-10
HT_017394,2026-01-29,USA,Arabic,Italian|Russian|Portuguese,premium,18-24,M,Immigration,2026-01
HT_017395,2025-07-12,Spain,Dutch,Spanish|Arabic|French,premium,45+,M,Business,2025-07
HT_017396,2025-11-14,France,English,Spanish|Russian|Dutch,free,35-44,M,Travel,2025-11
HT_017397,2026-03-10,France,English,Portuguese,free,25-34,M,Business,2026-03
HT_017398,2026-03-26,Mexico,Portuguese,Russian,free,35-44,M,Exam,2026-03
HT_017399,2025-11-01,Spain,Italian,Spanish|English,premium,18-24,M,Business,2025-11
HT_017400,2026-03-16,Australia,Chinese,Japanese|French,free,18-24,M,Hobby,2026-03
HT_017401,2025-08-30,Japan,Dutch,Russian|French,free,25-34,Other,Business,2025-08
HT_017402,2025-04-14,China,Russian,English|Korean|Japanese,free,18-24,Other,Immigration,2025-04
HT_017403,2025-08-29,Brazil,Italian,Korean,free,25-34,M,Travel,2025-08
HT_017404,2026-03-28,Japan,Chinese,Japanese,free,18-24,M,Hobby,2026-03
HT_017405,2025-08-01,Spain,Dutch,French,free,25-34,M,Travel,2025-08
HT_017406,2026-04-02,Brazil,Italian,Arabic|English|Dutch,premium,25-34,F,Hobby,2026-04
HT_017407,2025-05-29,France,Japanese,Chinese|English,premium,18-24,Other,Exam,2025-05
HT_017408,2025-10-09,Brazil,English,Portuguese,free,25-34,M,Exam,2025-10
HT_017409,2025-10-04,South Korea,Russian,Japanese|Korean,free,25-34,F,Hobby,2025-10
HT_017410,2025-07-02,France,Dutch,Arabic|Spanish|Japanese,free,25-34,F,Travel,2025-07
HT_017411,2026-03-31,Mexico,Italian,Korean|Chinese,free,25-34,F,Travel,2026-03
HT_017412,2025-07-19,Spain,Italian,Korean|Russian|Chinese,free,35-44,Other,Travel,2025-07
HT_017413,2025-11-22,China,English,German,free,18-24,F,Immigration,2025-11
HT_017414,2026-01-11,Brazil,Portuguese,Chinese,free,45+,Other,Exam,2026-01
HT_017415,2026-03-16,France,Korean,Spanish|Dutch,premium,45+,M,Travel,2026-03
HT_017416,2026-01-05,France,Korean,Dutch,free,25-34,M,Business,2026-01
HT_017417,2025-11-11,USA,French,Italian|Japanese|German,free,35-44,F,Immigration,2025-11
HT_017418,2025-07-18,France,Korean,Dutch|German,free,25-34,F,Travel,2025-07
HT_017419,2026-01-12,Germany,Japanese,Chinese,free,35-44,Other,Travel,2026-01
HT_017420,2025-07-13,Japan,Japanese,Portuguese|English,free,18-24,F,Travel,2025-07
HT_017421,2025-11-09,Brazil,Japanese,Russian|Arabic,premium,18-24,Other,Exam,2025-11
HT_017422,2026-03-18,Mexico,German,Spanish|Russian|Chinese,premium,25-34,F,Exam,2026-03
HT_017423,2026-02-09,France,Portuguese,Chinese|Korean,free,18-24,F,Business,2026-02
HT_017424,2025-04-19,Australia,Spanish,French,premium,18-24,M,Exam,2025-04
HT_017425,2025-10-30,France,Japanese,English,premium,25-34,Other,Business,2025-10
HT_017426,2026-02-11,Mexico,Italian,Chinese|French|Korean,free,18-24,Other,Travel,2026-02
HT_017427,2025-09-14,Australia,Chinese,Russian|Spanish|Portuguese,free,35-44,F,Travel,2025-09
HT_017428,2025-11-25,China,German,Spanish|Russian|Dutch,free,25-34,Other,Hobby,2025-11
HT_017429,2025-06-25,Spain,Russian,English|Chinese,free,18-24,Other,Exam,2025-06
HT_017430,2025-06-28,South Korea,Portuguese,English,free,25-34,M,Exam,2025-06
HT_017431,2025-07-09,USA,Dutch,Korean,free,35-44,M,Immigration,2025-07
HT_017432,2026-03-12,China,Korean,Japanese|Chinese,free,18-24,M,Travel,2026-03
HT_017433,2025-09-19,Japan,French,Dutch|Arabic,premium,35-44,M,Travel,2025-09
HT_017434,2026-01-02,Canada,Japanese,Dutch,free,25-34,M,Hobby,2026-01
HT_017435,2025-07-29,Canada,Japanese,Portuguese|French|Spanish,premium,25-34,F,Immigration,2025-07
HT_017436,2025-10-04,Mexico,Portuguese,French|Spanish|English,free,45+,F,Hobby,2025-10
HT_017437,2025-07-01,Spain,Russian,Dutch,free,25-34,F,Travel,2025-07
HT_017438,2025-05-24,Spain,Chinese,Russian,premium,35-44,F,Hobby,2025-05
HT_017439,2026-01-09,France,English,Russian|Italian|Spanish,free,45+,F,Business,2026-01
HT_017440,2025-12-17,Japan,German,Korean,premium,18-24,Other,Hobby,2025-12
HT_017441,2025-06-25,South Korea,Russian,Korean,free,25-34,M,Business,2025-06
HT_017442,2025-11-30,China,Russian,German|Korean|Portuguese,free,35-44,F,Business,2025-11
HT_017443,2025-10-22,France,Japanese,English|Portuguese,premium,45+,Other,Business,2025-10
HT_017444,2026-03-10,USA,Chinese,Arabic|French,free,25-34,M,Hobby,2026-03
HT_017445,2026-01-18,Australia,Arabic,Japanese,premium,45+,F,Immigration,2026-01
HT_017446,2026-04-01,Australia,Spanish,Arabic|Korean|French,free,18-24,M,Immigration,2026-04
HT_017447,2025-04-14,Australia,Spanish,German|Italian,free,18-24,F,Exam,2025-04
HT_017448,2025-05-27,UK,Russian,Arabic|Portuguese,premium,18-24,F,Immigration,2025-05
HT_017449,2025-04-17,Spain,Chinese,Korean|Arabic|Portuguese,free,18-24,F,Hobby,2025-04
HT_017450,2025-11-14,Spain,German,English|Chinese|Arabic,free,35-44,F,Business,2025-11
HT_017451,2025-06-23,China,German,Korean|Russian|French,free,18-24,Other,Travel,2025-06
HT_017452,2025-08-22,China,Japanese,Chinese|Arabic|Dutch,free,18-24,F,Immigration,2025-08
HT_017453,2025-05-09,Canada,Dutch,Italian|English,free,25-34,Other,Exam,2025-05
HT_017454,2025-10-27,Brazil,Italian,Chinese,free,35-44,M,Business,2025-10
HT_017455,2025-04-21,USA,Italian,Spanish|Dutch,premium,25-34,M,Travel,2025-04
HT_017456,2025-08-29,Japan,Korean,Russian,free,35-44,M,Travel,2025-08
HT_017457,2026-01-13,Germany,Arabic,Spanish,free,25-34,F,Business,2026-01
HT_017458,2025-07-16,USA,Russian,Dutch,free,25-34,Other,Hobby,2025-07
HT_017459,2026-01-12,France,Dutch,Portuguese|English|Japanese,free,35-44,M,Hobby,2026-01
HT_017460,2025-07-11,Germany,Dutch,French|Spanish,free,35-44,M,Business,2025-07
HT_017461,2025-05-20,Brazil,Arabic,Dutch,free,18-24,M,Exam,2025-05
HT_017462,2026-02-21,USA,Chinese,English|German,free,25-34,Other,Business,2026-02
HT_017463,2025-07-10,Australia,Italian,Dutch|Spanish|Russian,free,18-24,Other,Immigration,2025-07
HT_017464,2025-08-22,Japan,English,Dutch,free,18-24,F,Hobby,2025-08
HT_017465,2025-08-10,France,Chinese,Dutch|Korean,free,25-34,M,Travel,2025-08
HT_017466,2025-08-09,Mexico,Dutch,Japanese,free,25-34,Other,Immigration,2025-08
HT_017467,2026-02-28,UK,Portuguese,Dutch|Italian|Japanese,free,35-44,Other,Travel,2026-02
HT_017468,2026-01-05,Japan,Portuguese,French|Russian|Chinese,free,25-34,Other,Travel,2026-01
HT_017469,2025-08-24,Spain,Portuguese,Chinese,free,18-24,M,Immigration,2025-08
HT_017470,2025-05-27,USA,Spanish,Portuguese|Italian,free,25-34,Other,Travel,2025-05
HT_017471,2026-01-14,Spain,French,German|Arabic,premium,18-24,M,Travel,2026-01
HT_017472,2026-02-08,Brazil,English,Korean,free,25-34,Other,Travel,2026-02
HT_017473,2025-11-30,Spain,Portuguese,German|Arabic,premium,35-44,M,Hobby,2025-11
HT_017474,2025-08-27,USA,Portuguese,Korean|Chinese,free,25-34,Other,Hobby,2025-08
HT_017475,2025-08-29,UK,Chinese,Korean|Italian,free,35-44,Other,Business,2025-08
HT_017476,2026-02-07,Germany,Korean,Italian|Russian,free,35-44,F,Business,2026-02
HT_017477,2026-03-19,Brazil,French,Japanese,free,18-24,F,Immigration,2026-03
HT_017478,2025-08-21,Germany,French,Dutch|Portuguese,premium,18-24,Other,Business,2025-08
HT_017479,2026-04-09,Germany,French,Portuguese|Russian|German,free,35-44,M,Immigration,2026-04
HT_017480,2025-10-19,China,Arabic,Italian,free,25-34,Other,Exam,2025-10
HT_017481,2026-04-02,Australia,Italian,Russian|German,free,18-24,F,Hobby,2026-04
HT_017482,2025-05-07,South Korea,German,French|Italian|Portuguese,premium,18-24,M,Exam,2025-05
HT_017483,2026-03-10,Canada,Japanese,Dutch|Chinese|Italian,free,18-24,Other,Business,2026-03
HT_017484,2026-01-03,Mexico,Portuguese,Japanese,free,35-44,F,Exam,2026-01
HT_017485,2025-06-10,Japan,German,Dutch|Spanish,free,35-44,M,Exam,2025-06
HT_017486,2025-11-29,China,Korean,Portuguese,free,35-44,M,Hobby,2025-11
HT_017487,2025-09-27,Australia,Spanish,Chinese,free,35-44,Other,Travel,2025-09
HT_017488,2025-11-14,Brazil,German,Chinese,free,18-24,Other,Immigration,2025-11
HT_017489,2025-12-25,Australia,Arabic,Spanish,free,18-24,F,Business,2025-12
HT_017490,2026-02-19,UK,Korean,Chinese,free,18-24,F,Hobby,2026-02
HT_017491,2025-06-15,China,Italian,Chinese,free,45+,F,Hobby,2025-06
HT_017492,2025-11-16,Australia,Japanese,Dutch,free,18-24,F,Travel,2025-11
HT_017493,2025-06-24,Brazil,Portuguese,Arabic|Spanish|Russian,premium,35-44,F,Immigration,2025-06
HT_017494,2025-06-22,UK,Portuguese,Russian,free,18-24,M,Business,2025-06
HT_017495,2026-03-20,Mexico,German,English|Chinese,premium,25-34,F,Exam,2026-03
HT_017496,2025-11-15,USA,Arabic,Japanese|Chinese|Korean,free,25-34,M,Business,2025-11
HT_017497,2025-08-30,France,Arabic,Dutch,free,18-24,F,Business,2025-08
HT_017498,2026-04-06,Spain,German,Russian|Arabic|English,free,18-24,M,Business,2026-04
HT_017499,2026-02-02,France,Russian,Portuguese|English,premium,18-24,Other,Hobby,2026-02
HT_017500,2025-06-10,Australia,Korean,English|Chinese|Portuguese,free,25-34,Other,Business,2025-06
HT_017501,2025-05-18,UK,German,English|Chinese,free,25-34,Other,Immigration,2025-05
HT_017502,2026-02-02,Mexico,English,German|Italian,free,25-34,Other,Exam,2026-02
HT_017503,2026-03-24,Japan,Dutch,Korean|Spanish,free,45+,Other,Hobby,2026-03
HT_017504,2025-07-09,France,Chinese,Dutch,premium,35-44,M,Travel,2025-07
HT_017505,2026-04-05,South Korea,Korean,German,free,45+,Other,Immigration,2026-04
HT_017506,2025-08-25,Australia,Arabic,Portuguese,free,25-34,F,Business,2025-08
HT_017507,2025-12-26,Spain,French,Russian|Spanish|English,free,25-34,F,Immigration,2025-12
HT_017508,2025-10-30,France,Arabic,English,premium,25-34,F,Immigration,2025-10
HT_017509,2025-10-21,Australia,Chinese,Dutch|Arabic,premium,18-24,M,Hobby,2025-10
HT_017510,2025-09-28,Japan,Chinese,Russian|French|English,free,45+,M,Travel,2025-09
HT_017511,2025-11-10,Brazil,Portuguese,French|English,free,35-44,F,Hobby,2025-11
HT_017512,2025-05-05,Japan,German,Portuguese|Dutch|Arabic,free,35-44,M,Travel,2025-05
HT_017513,2025-09-02,Germany,English,German|Japanese|Italian,premium,18-24,F,Business,2025-09
HT_017514,2025-10-18,Australia,Japanese,Spanish,free,25-34,F,Travel,2025-10
HT_017515,2025-09-15,Australia,Arabic,Korean|Japanese|German,free,35-44,M,Travel,2025-09
HT_017516,2025-11-15,UK,French,Italian,free,25-34,Other,Hobby,2025-11
HT_017517,2025-05-04,South Korea,German,Dutch|Portuguese,free,35-44,Other,Hobby,2025-05
HT_017518,2026-02-06,USA,French,Italian|Spanish|Russian,free,45+,Other,Travel,2026-02
HT_017519,2025-11-25,Canada,English,Italian|Spanish,free,25-34,Other,Travel,2025-11
HT_017520,2026-02-12,South Korea,Chinese,Arabic|Dutch,free,25-34,F,Immigration,2026-02
HT_017521,2025-08-17,Australia,Arabic,English|Chinese,free,45+,M,Immigration,2025-08
HT_017522,2025-10-24,Mexico,Arabic,Chinese|French|Italian,premium,25-34,F,Travel,2025-10
HT_017523,2025-06-11,Canada,Russian,German,premium,18-24,Other,Exam,2025-06
HT_017524,2025-10-26,Germany,Korean,Italian|Chinese|Russian,free,25-34,Other,Exam,2025-10
HT_017525,2025-12-12,Canada,German,Spanish|Chinese|Korean,premium,25-34,M,Immigration,2025-12
HT_017526,2026-01-03,Germany,English,Spanish,free,25-34,M,Business,2026-01
HT_017527,2026-01-24,Mexico,Japanese,Korean,free,25-34,F,Business,2026-01
HT_017528,2026-03-05,South Korea,Portuguese,Chinese,free,35-44,F,Exam,2026-03
HT_017529,2025-09-05,France,Arabic,Dutch,free,18-24,Other,Exam,2025-09
HT_017530,2025-12-02,Brazil,Russian,Japanese|Arabic,free,18-24,M,Exam,2025-12
HT_017531,2025-07-18,USA,Korean,French|Italian,free,25-34,M,Exam,2025-07
HT_017532,2025-08-10,China,German,French|Arabic|Japanese,free,25-34,M,Exam,2025-08
HT_017533,2025-05-21,Spain,French,Japanese|Arabic|Russian,free,18-24,M,Immigration,2025-05
HT_017534,2025-08-13,UK,Dutch,Japanese|Chinese,free,35-44,M,Exam,2025-08
HT_017535,2026-02-27,Australia,Dutch,Arabic,free,25-34,Other,Hobby,2026-02
HT_017536,2025-05-16,Germany,Korean,Spanish,free,35-44,M,Business,2025-05
HT_017537,2026-01-19,Mexico,French,German|Italian|Japanese,free,18-24,F,Travel,2026-01
HT_017538,2025-10-06,Canada,Dutch,Italian|Korean|Chinese,premium,18-24,M,Exam,2025-10
HT_017539,2025-08-27,South Korea,Italian,French|German,free,25-34,F,Hobby,2025-08
HT_017540,2025-08-18,Japan,French,Korean|German|Portuguese,premium,25-34,M,Hobby,2025-08
HT_017541,2026-01-05,Spain,French,Italian|German|Japanese,premium,18-24,M,Travel,2026-01
HT_017542,2025-10-22,Germany,Italian,Chinese|Korean|French,free,35-44,M,Hobby,2025-10
HT_017543,2025-09-13,Mexico,Japanese,Dutch|Russian|Portuguese,free,35-44,F,Exam,2025-09
HT_017544,2026-04-11,France,Spanish,English|Portuguese,premium,25-34,M,Hobby,2026-04
HT_017545,2026-01-10,UK,Russian,Korean,free,35-44,F,Immigration,2026-01
HT_017546,2025-09-10,Brazil,French,German,free,25-34,F,Travel,2025-09
HT_017547,2025-10-30,France,Portuguese,Italian|Russian,free,18-24,M,Travel,2025-10
HT_017548,2025-07-08,Japan,Russian,French|Italian|German,free,45+,F,Immigration,2025-07
HT_017549,2025-04-29,Japan,Italian,Arabic|German|Dutch,free,25-34,F,Hobby,2025-04
HT_017550,2025-06-05,Brazil,English,Spanish|Chinese|Korean,free,18-24,M,Travel,2025-06
HT_017551,2025-08-04,Mexico,French,Japanese|Portuguese|Italian,premium,35-44,F,Hobby,2025-08
HT_017552,2025-10-01,USA,Arabic,English,free,25-34,M,Exam,2025-10
HT_017553,2026-02-19,Germany,Arabic,Spanish,free,25-34,F,Immigration,2026-02
HT_017554,2025-09-21,Canada,Italian,Portuguese|Korean,free,25-34,F,Immigration,2025-09
HT_017555,2025-11-17,Canada,Korean,Japanese,premium,25-34,M,Travel,2025-11
HT_017556,2025-05-30,France,Spanish,French,premium,18-24,M,Exam,2025-05
HT_017557,2026-04-05,USA,Japanese,Spanish,free,18-24,F,Immigration,2026-04
HT_017558,2025-06-01,Spain,French,Portuguese|Spanish,free,18-24,M,Hobby,2025-06
HT_017559,2026-01-22,Australia,Russian,Arabic|German|Korean,free,18-24,M,Business,2026-01
HT_017560,2025-04-15,USA,Russian,French|Chinese|Korean,free,35-44,F,Business,2025-04
HT_017561,2026-02-28,China,German,Korean,premium,25-34,F,Immigration,2026-02
HT_017562,2026-02-25,Japan,Dutch,Chinese|German,premium,25-34,Other,Travel,2026-02
HT_017563,2025-05-24,USA,Spanish,Italian,free,35-44,M,Hobby,2025-05
HT_017564,2025-06-24,Spain,Italian,Dutch|English,free,25-34,Other,Travel,2025-06
HT_017565,2025-09-06,South Korea,Arabic,Spanish|Portuguese,free,18-24,Other,Travel,2025-09
HT_017566,2025-06-01,Brazil,French,Arabic,premium,45+,M,Exam,2025-06
HT_017567,2025-04-25,Brazil,English,German|French,free,35-44,M,Exam,2025-04
HT_017568,2026-01-20,Australia,German,English,premium,18-24,F,Hobby,2026-01
HT_017569,2026-04-10,South Korea,Arabic,German|English,free,18-24,Other,Hobby,2026-04
HT_017570,2025-07-04,Australia,Italian,French|English|Korean,free,35-44,Other,Hobby,2025-07
HT_017571,2025-06-01,Japan,Portuguese,Arabic,free,25-34,Other,Hobby,2025-06
HT_017572,2026-03-24,South Korea,French,Russian,free,45+,F,Immigration,2026-03
HT_017573,2025-12-25,France,Korean,Japanese|Spanish|English,free,25-34,Other,Immigration,2025-12
HT_017574,2026-01-28,South Korea,Dutch,Portuguese,free,25-34,Other,Hobby,2026-01
HT_017575,2026-01-30,Spain,Italian,German,free,18-24,F,Hobby,2026-01
HT_017576,2025-11-23,France,French,Chinese|Korean,free,25-34,F,Travel,2025-11
HT_017577,2026-02-26,China,Arabic,German,free,25-34,Other,Business,2026-02
HT_017578,2026-03-19,Japan,Japanese,Portuguese|Dutch|Russian,free,45+,Other,Business,2026-03
HT_017579,2025-12-24,France,English,French|Korean|Spanish,free,35-44,M,Hobby,2025-12
HT_017580,2025-12-03,Japan,Arabic,French|Russian|Italian,free,18-24,F,Travel,2025-12
HT_017581,2025-11-05,Mexico,Korean,Russian|Arabic,free,35-44,M,Immigration,2025-11
HT_017582,2025-04-26,Mexico,Spanish,German|Italian,free,25-34,F,Immigration,2025-04
HT_017583,2025-04-17,Canada,Chinese,English|French|Russian,free,25-34,F,Business,2025-04
HT_017584,2025-10-27,South Korea,Dutch,French|Portuguese,free,35-44,M,Business,2025-10
HT_017585,2026-02-13,Mexico,Chinese,Italian|Spanish,free,18-24,Other,Immigration,2026-02
HT_017586,2025-12-19,France,English,Dutch|Russian,free,25-34,Other,Travel,2025-12
HT_017587,2026-01-31,Canada,English,Italian|Spanish|Arabic,free,25-34,Other,Travel,2026-01
HT_017588,2025-12-24,Spain,English,Arabic|Portuguese,free,18-24,F,Exam,2025-12
HT_017589,2025-04-22,Spain,Portuguese,Spanish|Japanese,free,18-24,F,Hobby,2025-04
HT_017590,2025-08-21,Brazil,Italian,Spanish|Dutch,premium,25-34,F,Travel,2025-08
HT_017591,2025-10-19,Spain,Chinese,Dutch,premium,25-34,Other,Business,2025-10
HT_017592,2025-06-15,China,Spanish,Italian,premium,35-44,M,Business,2025-06
HT_017593,2026-03-20,Canada,Portuguese,German,free,25-34,F,Hobby,2026-03
HT_017594,2025-10-12,France,Russian,Spanish|English,free,18-24,M,Business,2025-10
HT_017595,2025-12-17,Brazil,French,Arabic|Portuguese|German,free,25-34,F,Business,2025-12
HT_017596,2026-02-11,UK,Russian,Korean|English|Arabic,free,18-24,F,Travel,2026-02
HT_017597,2025-11-06,South Korea,Arabic,English,free,45+,Other,Immigration,2025-11
HT_017598,2025-12-10,Brazil,Russian,Spanish,free,18-24,F,Immigration,2025-12
HT_017599,2025-10-20,Australia,Italian,Spanish,premium,25-34,Other,Hobby,2025-10
HT_017600,2025-11-19,South Korea,Arabic,Korean|Russian,premium,35-44,M,Business,2025-11
HT_017601,2025-06-19,Japan,Korean,Dutch|Portuguese,free,18-24,Other,Immigration,2025-06
HT_017602,2025-06-02,Germany,Korean,Portuguese,premium,25-34,M,Hobby,2025-06
HT_017603,2026-01-12,Australia,Arabic,Chinese,free,25-34,F,Hobby,2026-01
HT_017604,2025-08-04,France,German,English|Russian|Korean,free,18-24,Other,Business,2025-08
HT_017605,2025-07-07,China,English,French,free,25-34,F,Travel,2025-07
HT_017606,2025-11-25,Canada,Japanese,Korean|Arabic|Spanish,free,18-24,F,Business,2025-11
HT_017607,2026-02-28,Canada,Arabic,French|Korean,premium,18-24,Other,Business,2026-02
HT_017608,2025-07-25,Japan,French,German,free,18-24,M,Hobby,2025-07
HT_017609,2025-11-26,USA,Spanish,Dutch,free,35-44,M,Exam,2025-11
HT_017610,2025-07-11,UK,Korean,Spanish,free,18-24,M,Hobby,2025-07
HT_017611,2025-10-26,France,Portuguese,Korean|Dutch|Spanish,free,45+,F,Hobby,2025-10
HT_017612,2025-09-30,Mexico,Japanese,Korean|Italian,premium,25-34,Other,Business,2025-09
HT_017613,2025-06-14,China,Korean,Spanish,free,35-44,F,Business,2025-06
HT_017614,2025-06-29,USA,Italian,German,premium,25-34,M,Immigration,2025-06
HT_017615,2026-01-22,China,Dutch,English|Portuguese,free,25-34,Other,Business,2026-01
HT_017616,2026-02-06,Canada,Italian,Dutch|Korean,free,45+,Other,Business,2026-02
HT_017617,2025-08-21,Mexico,Japanese,German|Spanish|Portuguese,free,35-44,Other,Exam,2025-08
HT_017618,2025-11-11,China,Portuguese,French|Italian|Chinese,free,18-24,M,Travel,2025-11
HT_017619,2025-12-21,UK,Italian,Dutch|Portuguese|French,free,25-34,F,Travel,2025-12
HT_017620,2026-01-11,Japan,Dutch,French|Arabic,free,18-24,M,Business,2026-01
HT_017621,2025-07-26,Mexico,Russian,Arabic|Korean|French,free,35-44,F,Immigration,2025-07
HT_017622,2025-07-05,USA,Russian,Chinese,free,25-34,Other,Business,2025-07
HT_017623,2025-08-16,China,Japanese,German|Italian,free,35-44,F,Hobby,2025-08
HT_017624,2025-04-22,Spain,Korean,Arabic|Dutch,free,18-24,M,Exam,2025-04
HT_017625,2025-07-24,UK,Russian,Chinese|Arabic,premium,35-44,Other,Immigration,2025-07
HT_017626,2025-11-06,UK,Chinese,Korean,free,18-24,Other,Immigration,2025-11
HT_017627,2025-05-18,Australia,Italian,Korean|French,free,25-34,M,Travel,2025-05
HT_017628,2025-11-22,Canada,Spanish,Chinese|German|Italian,free,25-34,M,Travel,2025-11
HT_017629,2025-12-14,Australia,Korean,Italian|Japanese|Arabic,premium,25-34,Other,Hobby,2025-12
HT_017630,2026-03-21,Australia,German,English,free,25-34,F,Travel,2026-03
HT_017631,2025-07-28,Spain,Chinese,Arabic,free,18-24,Other,Immigration,2025-07
HT_017632,2025-10-08,UK,Italian,Chinese|Russian,free,25-34,M,Hobby,2025-10
HT_017633,2025-11-12,China,German,Chinese,free,18-24,Other,Travel,2025-11
HT_017634,2026-02-26,Australia,Chinese,Russian|Italian,free,18-24,F,Travel,2026-02
HT_017635,2026-02-01,South Korea,Portuguese,Chinese|Japanese|Arabic,free,35-44,F,Hobby,2026-02
HT_017636,2025-07-04,USA,Italian,Japanese|Portuguese,free,18-24,F,Exam,2025-07
HT_017637,2025-04-30,USA,Arabic,Japanese|Italian|Spanish,free,18-24,F,Business,2025-04
HT_017638,2025-11-29,Brazil,Korean,German|English|Japanese,premium,18-24,Other,Exam,2025-11
HT_017639,2025-08-02,France,Dutch,French|English|Italian,free,35-44,M,Hobby,2025-08
HT_017640,2026-03-07,Canada,Korean,German|French,free,25-34,M,Hobby,2026-03
HT_017641,2026-03-11,Germany,Dutch,Russian|Korean|Spanish,premium,25-34,Other,Travel,2026-03
HT_017642,2025-04-25,Australia,Dutch,Italian,free,18-24,M,Immigration,2025-04
HT_017643,2025-12-14,USA,English,Italian|Portuguese|Arabic,free,25-34,F,Exam,2025-12
HT_017644,2025-05-15,France,Italian,Japanese|Dutch,free,25-34,F,Travel,2025-05
HT_017645,2025-12-07,Germany,Arabic,Portuguese,free,25-34,M,Hobby,2025-12
HT_017646,2025-07-31,Japan,Spanish,Russian|Arabic,free,25-34,M,Immigration,2025-07
HT_017647,2026-03-15,Canada,Italian,German|Russian,free,25-34,F,Business,2026-03
HT_017648,2025-08-17,Mexico,Portuguese,Japanese,free,18-24,F,Travel,2025-08
HT_017649,2025-07-13,UK,Italian,Chinese,free,18-24,M,Travel,2025-07
HT_017650,2025-10-07,Brazil,Chinese,Arabic|Portuguese|Korean,free,35-44,M,Hobby,2025-10
HT_017651,2025-04-22,South Korea,Portuguese,German|Dutch,free,18-24,F,Travel,2025-04
HT_017652,2026-02-16,USA,English,Italian|Dutch|Korean,premium,25-34,M,Hobby,2026-02
