user_id,activity_date,activity_type,session_duration_min,device_type
HT_016215,2026-04-06,login,0.7,iOS
HT_016215,2026-01-17,send_message,5.05,Android
HT_016215,2026-02-23,send_message,1.64,iOS
HT_016216,2026-04-03,like,0.5,Android
HT_016216,2026-04-12,post_moment,6.41,iOS
HT_016216,2026-04-07,send_message,10.86,Android
HT_016216,2026-04-10,login,6.35,iOS
HT_016216,2026-04-03,complete_lesson,7.04,Android
HT_016216,2026-04-07,login,0.86,Android
HT_016216,2026-04-03,video_call,12.19,Android
HT_016216,2026-04-12,login,10.25,Web
HT_016216,2026-04-10,like,13.66,Android
HT_016216,2026-04-11,login,12.92,Android
HT_016216,2026-04-07,login,36.33,iOS
HT_016216,2026-03-30,like,29.02,Android
HT_016216,2026-04-12,login,6.85,Web
HT_016216,2026-04-09,share_content,2.81,iOS
HT_016216,2026-03-30,post_moment,1.11,Android
HT_016216,2026-04-09,voice_call,1.77,iOS
HT_016217,2025-09-09,login,4.81,Android
HT_016217,2025-09-06,login,2.25,Android
HT_016217,2025-09-29,send_message,11.75,iOS
HT_016217,2025-11-20,login,11.32,iOS
HT_016217,2026-01-08,comment,3.29,iOS
HT_016217,2026-02-26,share_content,7.41,Android
HT_016217,2025-12-29,like,1.54,Android
HT_016217,2026-03-18,login,4.35,Android
HT_016217,2026-04-02,send_message,8.26,iOS
HT_016217,2025-08-03,video_call,1.14,iOS
HT_016217,2025-07-08,comment,3.11,iOS
HT_016217,2025-09-22,start_lesson,20.85,Android
HT_016217,2025-06-11,login,2.57,Android
HT_016217,2026-02-28,send_message,11.66,iOS
HT_016217,2025-06-11,send_message,7.18,Android
HT_016217,2025-08-19,send_message,22.36,Android
HT_016217,2025-06-27,send_message,12.65,iOS
HT_016217,2025-09-05,login,16.26,iOS
HT_016217,2025-09-27,send_message,8.75,Android
HT_016217,2025-06-15,voice_call,5.21,Android
HT_016217,2026-04-04,login,5.49,Android
HT_016217,2026-01-10,comment,12.26,Web
HT_016217,2026-02-28,voice_call,17.47,iOS
HT_016217,2025-08-07,send_message,0.73,iOS
HT_016217,2025-07-22,send_message,4.1,Android
HT_016217,2025-08-07,login,6.35,Android
HT_016217,2025-11-01,comment,8.27,iOS
HT_016217,2026-02-21,voice_call,19.95,iOS
HT_016217,2025-06-30,send_message,1.6,Android
HT_016217,2025-09-29,login,0.53,Android
HT_016217,2025-10-29,login,1.13,Android
HT_016217,2025-10-24,post_moment,1.84,Android
HT_016217,2026-01-22,send_message,4.94,Android
HT_016217,2025-08-11,video_call,0.58,iOS
HT_016217,2026-02-12,voice_call,8.28,iOS
HT_016217,2026-02-12,post_moment,8.23,iOS
HT_016217,2025-12-29,comment,16.41,iOS
HT_016217,2026-01-18,login,8.97,iOS
HT_016217,2025-11-13,login,1.85,iOS
HT_016217,2025-10-16,voice_call,12.06,iOS
HT_016218,2026-01-28,login,15.44,iOS
HT_016218,2025-10-06,voice_call,12.43,Web
HT_016218,2025-11-30,login,14.86,Web
HT_016218,2025-11-10,login,5.51,iOS
HT_016218,2025-11-03,send_message,1.46,iOS
HT_016218,2026-03-17,share_content,4.71,Android
HT_016218,2026-02-10,login,0.5,Web
HT_016218,2025-11-01,like,4.0,Android
HT_016218,2026-01-06,comment,3.07,Android
HT_016218,2025-10-23,send_message,6.22,Android
HT_016218,2026-03-20,send_message,0.5,Android
HT_016218,2026-04-01,login,16.66,iOS
HT_016218,2026-02-10,send_message,2.08,iOS
HT_016218,2025-12-27,login,9.37,iOS
HT_016218,2026-03-02,like,14.18,iOS
HT_016218,2025-12-26,login,14.06,Android
HT_016218,2026-04-11,comment,3.91,Android
HT_016218,2025-10-04,start_lesson,10.67,Android
HT_016218,2025-11-29,video_call,8.99,Android
HT_016218,2026-04-10,send_message,6.95,Android
HT_016218,2026-01-21,send_message,1.99,iOS
HT_016218,2026-02-15,login,21.02,iOS
HT_016218,2025-12-08,voice_call,6.96,iOS
HT_016218,2025-10-28,login,17.11,Web
HT_016218,2025-12-30,send_message,19.56,Android
HT_016218,2026-01-14,video_call,6.79,Android
HT_016218,2026-01-16,comment,5.59,iOS
HT_016218,2026-04-10,login,7.68,Android
HT_016218,2026-03-28,send_message,24.56,iOS
HT_016218,2026-02-22,video_call,34.02,Android
HT_016218,2025-11-29,send_message,12.62,iOS
HT_016218,2026-01-27,login,0.5,Web
HT_016218,2026-04-09,login,8.77,Android
HT_016218,2026-03-06,voice_call,1.88,Android
HT_016218,2026-02-22,send_message,2.18,Android
HT_016218,2025-12-03,login,4.23,Android
HT_016218,2025-10-13,video_call,6.47,Android
HT_016218,2025-12-01,send_message,29.3,Android
HT_016218,2026-03-16,login,6.01,iOS
HT_016218,2025-11-09,send_message,3.41,iOS
HT_016218,2026-03-17,send_message,2.44,Android
HT_016218,2026-01-01,send_message,12.06,Android
HT_016218,2026-01-10,login,3.41,Android
HT_016218,2025-10-05,like,6.01,iOS
HT_016218,2026-03-16,like,31.27,Web
HT_016218,2026-01-07,start_lesson,18.56,Android
HT_016218,2025-12-28,like,4.39,Android
HT_016218,2025-12-13,login,1.69,Android
HT_016218,2025-10-21,share_content,28.29,iOS
HT_016218,2025-11-21,post_moment,5.04,iOS
HT_016219,2025-12-23,share_content,4.71,Web
HT_016219,2026-01-21,send_message,2.89,Android
HT_016219,2026-04-03,login,3.01,Android
HT_016219,2025-12-08,like,12.75,iOS
HT_016219,2026-04-09,comment,24.03,Android
HT_016219,2025-12-25,send_message,3.82,Android
HT_016219,2025-10-28,send_message,1.5,Android
HT_016219,2026-01-06,comment,6.6,Android
HT_016219,2026-01-09,login,7.72,Web
HT_016219,2025-12-04,login,0.5,Android
HT_016219,2025-12-04,send_message,2.3,Android
HT_016219,2026-03-31,comment,0.5,Android
HT_016219,2026-01-13,share_content,5.49,iOS
HT_016219,2025-10-16,comment,0.5,iOS
HT_016219,2025-10-07,send_message,0.8,Android
HT_016219,2026-03-04,comment,11.76,Android
HT_016220,2025-12-09,login,1.66,Android
HT_016220,2026-01-21,post_moment,10.75,iOS
HT_016220,2025-05-16,send_message,12.7,Android
HT_016220,2025-05-25,login,1.82,iOS
HT_016220,2026-02-27,video_call,2.89,Web
HT_016220,2026-02-04,post_moment,2.98,Android
HT_016220,2026-01-05,send_message,3.59,Android
HT_016220,2025-09-06,send_message,17.42,iOS
HT_016220,2025-11-05,send_message,6.19,Android
HT_016220,2025-11-20,video_call,7.93,Android
HT_016221,2026-03-01,login,1.39,Android
HT_016221,2026-04-05,comment,2.45,Android
HT_016221,2026-03-22,send_message,6.4,Android
HT_016221,2026-02-19,voice_call,14.89,iOS
HT_016221,2026-02-11,send_message,2.09,Android
HT_016221,2026-03-22,login,13.84,iOS
HT_016221,2026-02-24,send_message,10.81,Android
HT_016221,2026-02-23,share_content,8.36,iOS
HT_016221,2026-04-11,login,16.66,iOS
HT_016221,2026-03-17,like,13.01,Android
HT_016221,2026-04-04,comment,12.65,Android
HT_016221,2026-03-11,comment,5.48,Android
HT_016221,2026-04-10,voice_call,1.34,Android
HT_016222,2026-04-09,start_lesson,1.81,iOS
HT_016222,2026-01-30,post_moment,6.19,Android
HT_016222,2026-02-22,comment,14.6,Android
HT_016222,2026-04-11,login,11.36,iOS
HT_016222,2026-03-17,login,18.24,iOS
HT_016222,2026-02-18,comment,80.21,iOS
HT_016222,2026-03-02,login,2.34,iOS
HT_016222,2026-01-24,send_message,22.18,Android
HT_016222,2026-03-26,send_message,4.46,Android
HT_016222,2026-01-25,share_content,2.49,Android
HT_016222,2026-01-28,login,1.86,Android
HT_016222,2026-04-12,login,0.77,iOS
HT_016222,2026-02-19,login,2.61,Web
HT_016222,2026-03-21,login,2.67,Android
HT_016222,2026-03-28,send_message,0.85,Android
HT_016222,2026-02-02,post_moment,6.1,Android
HT_016222,2026-02-22,post_moment,9.6,Android
HT_016222,2026-02-02,login,7.47,Web
HT_016222,2026-03-28,login,5.75,iOS
HT_016222,2026-02-10,send_message,4.6,iOS
HT_016222,2026-02-24,post_moment,0.65,Android
HT_016222,2026-01-25,like,8.62,Android
HT_016222,2026-02-08,post_moment,16.91,Android
HT_016222,2026-03-03,send_message,5.59,iOS
HT_016222,2026-03-12,post_moment,0.5,Android
HT_016223,2026-03-17,login,26.45,Android
HT_016223,2026-04-11,voice_call,0.5,iOS
HT_016223,2026-02-28,comment,2.64,iOS
HT_016223,2026-04-07,voice_call,21.3,Android
HT_016223,2026-04-04,post_moment,16.26,Android
HT_016223,2026-02-25,voice_call,0.69,Android
HT_016224,2026-03-21,voice_call,22.11,iOS
HT_016224,2026-04-11,login,2.61,Android
HT_016224,2026-04-10,voice_call,0.8,iOS
HT_016224,2026-04-03,like,5.49,Android
HT_016224,2026-04-07,login,1.54,Android
HT_016224,2026-03-21,login,26.88,Android
HT_016224,2026-03-17,login,1.09,iOS
HT_016225,2025-12-17,send_message,35.0,iOS
HT_016225,2025-12-28,login,3.39,Web
HT_016225,2026-02-21,send_message,2.39,Android
HT_016225,2025-10-04,like,2.11,Android
HT_016225,2025-07-25,comment,8.82,Android
HT_016225,2026-02-18,login,16.78,Android
HT_016225,2025-10-17,login,6.4,Android
HT_016225,2026-02-06,like,3.15,iOS
HT_016225,2026-02-17,voice_call,0.5,Android
HT_016225,2026-04-12,send_message,1.62,iOS
HT_016225,2025-08-17,send_message,5.01,Android
HT_016225,2025-10-19,video_call,1.13,Android
HT_016225,2026-03-27,voice_call,7.49,Android
HT_016225,2026-02-03,send_message,29.16,Android
HT_016226,2025-10-23,like,3.41,Android
HT_016226,2026-01-10,login,14.03,Android
HT_016226,2025-12-22,comment,36.23,iOS
HT_016226,2026-04-02,send_message,16.1,iOS
HT_016226,2026-01-15,video_call,15.65,iOS
HT_016226,2026-01-05,login,5.0,Android
HT_016226,2026-01-27,login,9.68,Web
HT_016226,2025-11-08,comment,17.78,Android
HT_016226,2026-01-05,send_message,5.26,Android
HT_016226,2026-01-01,post_moment,17.69,iOS
HT_016226,2025-12-20,login,12.79,Android
HT_016226,2026-04-08,comment,12.2,iOS
HT_016226,2026-03-10,send_message,1.8,iOS
HT_016226,2026-03-20,send_message,3.6,Android
HT_016226,2025-11-09,comment,2.0,Android
HT_016226,2025-11-23,video_call,29.19,Android
HT_016226,2026-01-06,post_moment,17.81,iOS
HT_016226,2025-12-26,send_message,3.12,Android
HT_016226,2025-12-27,post_moment,1.11,Android
HT_016226,2026-01-08,login,7.8,Android
HT_016226,2025-12-25,send_message,9.72,Android
HT_016226,2025-10-27,comment,1.04,Android
HT_016226,2025-11-05,like,7.37,iOS
HT_016226,2026-01-21,post_moment,0.78,Android
HT_016226,2025-12-03,login,9.78,iOS
HT_016226,2026-03-31,comment,2.35,Android
HT_016226,2025-11-23,share_content,18.89,Android
HT_016226,2025-11-05,voice_call,1.1,iOS
HT_016226,2025-11-18,post_moment,27.75,iOS
HT_016226,2026-04-06,login,1.5,iOS
HT_016226,2026-03-03,login,8.93,Android
HT_016226,2025-10-12,login,1.56,iOS
HT_016226,2025-12-14,like,20.26,iOS
HT_016226,2025-12-13,start_lesson,17.8,iOS
HT_016226,2026-02-19,login,9.0,Android
HT_016226,2025-12-25,login,16.71,Android
HT_016226,2026-02-27,login,0.5,iOS
HT_016226,2025-10-13,login,6.9,Android
HT_016227,2025-12-16,send_message,3.58,Android
HT_016227,2025-12-04,send_message,12.93,iOS
HT_016227,2025-10-28,send_message,6.78,iOS
HT_016227,2025-10-09,send_message,2.22,Android
HT_016227,2026-03-08,post_moment,5.93,Android
HT_016227,2026-02-20,send_message,1.82,Android
HT_016227,2026-03-23,video_call,8.18,Android
HT_016227,2025-11-29,share_content,27.61,iOS
HT_016228,2026-02-07,share_content,2.16,Android
HT_016228,2025-11-29,login,10.59,Android
HT_016228,2025-12-13,send_message,16.19,iOS
HT_016228,2026-01-12,login,8.25,Android
HT_016228,2025-09-14,post_moment,0.5,Android
HT_016228,2025-08-30,like,9.73,Android
HT_016228,2026-02-11,like,6.39,iOS
HT_016228,2026-03-05,like,0.58,iOS
HT_016228,2025-12-26,post_moment,1.75,Android
HT_016228,2026-03-30,login,6.79,Android
HT_016228,2026-04-02,comment,26.24,Android
HT_016228,2026-02-07,send_message,17.83,Android
HT_016228,2026-03-25,login,10.96,Android
HT_016228,2025-12-11,voice_call,4.63,Android
HT_016228,2026-01-01,like,2.71,iOS
HT_016228,2025-10-14,send_message,3.43,iOS
HT_016228,2026-04-06,post_moment,17.71,Android
HT_016228,2026-01-19,video_call,4.11,iOS
HT_016228,2026-02-05,post_moment,37.25,iOS
HT_016228,2025-09-30,login,11.09,iOS
HT_016228,2025-09-10,start_lesson,0.5,iOS
HT_016228,2025-11-17,login,13.45,Android
HT_016228,2026-01-17,login,2.48,iOS
HT_016228,2025-11-14,post_moment,1.09,Android
HT_016228,2025-09-19,post_moment,6.91,Android
HT_016228,2025-11-01,like,1.93,iOS
HT_016228,2025-12-27,like,10.57,iOS
HT_016228,2026-01-15,send_message,28.41,iOS
HT_016228,2025-10-21,post_moment,0.5,iOS
HT_016228,2025-10-25,login,18.05,Android
HT_016228,2025-09-08,video_call,4.67,Android
HT_016228,2026-03-01,login,32.95,iOS
HT_016228,2025-10-29,login,1.34,Android
HT_016228,2026-02-19,comment,4.37,Android
HT_016228,2025-09-03,like,20.45,Android
HT_016228,2026-01-23,post_moment,3.46,Web
HT_016228,2026-04-06,like,21.38,iOS
HT_016228,2026-02-17,like,7.83,iOS
HT_016228,2025-08-29,send_message,9.94,iOS
HT_016228,2025-11-23,like,8.04,Android
HT_016228,2025-09-24,post_moment,4.77,Web
HT_016229,2026-03-31,comment,3.98,Android
HT_016229,2026-01-23,send_message,9.18,Android
HT_016229,2026-02-15,login,0.92,iOS
HT_016229,2026-02-16,post_moment,17.46,Android
HT_016229,2025-12-23,voice_call,16.01,Android
HT_016229,2025-10-05,like,7.04,Android
HT_016229,2025-12-02,post_moment,22.57,Android
HT_016229,2025-10-14,post_moment,6.02,iOS
HT_016229,2026-02-19,share_content,8.85,iOS
HT_016230,2026-04-03,send_message,1.36,Android
HT_016230,2026-04-05,video_call,7.95,iOS
HT_016230,2026-04-06,login,12.02,Android
HT_016230,2026-04-01,login,4.79,Android
HT_016230,2026-03-29,login,12.62,Android
HT_016230,2026-04-03,send_message,12.94,Android
HT_016230,2026-03-28,send_message,11.27,iOS
HT_016230,2026-03-16,video_call,12.71,Android
HT_016230,2026-04-02,like,25.99,iOS
HT_016230,2026-03-21,login,3.35,iOS
HT_016230,2026-03-16,login,4.23,iOS
HT_016230,2026-03-14,login,8.87,iOS
HT_016230,2026-03-24,send_message,14.02,iOS
HT_016230,2026-03-17,login,57.1,iOS
HT_016230,2026-03-23,login,5.48,Android
HT_016230,2026-03-31,voice_call,14.22,Android
HT_016230,2026-03-20,login,6.51,Android
HT_016231,2025-12-13,comment,0.5,iOS
HT_016231,2026-03-08,send_message,33.06,Android
HT_016231,2026-02-26,send_message,49.98,iOS
HT_016231,2026-02-21,start_lesson,16.06,Web
HT_016231,2025-12-31,send_message,9.74,Android
HT_016231,2026-01-01,login,7.02,iOS
HT_016231,2026-03-30,share_content,5.23,iOS
HT_016231,2026-03-15,post_moment,7.64,iOS
HT_016231,2025-12-28,send_message,1.72,Android
HT_016231,2026-01-04,comment,20.69,Android
HT_016231,2026-02-14,post_moment,3.39,iOS
HT_016231,2025-12-28,send_message,0.5,Android
HT_016231,2026-03-23,comment,12.64,Android
HT_016231,2026-01-01,send_message,6.16,Android
HT_016231,2026-04-02,login,31.1,iOS
HT_016231,2026-03-07,post_moment,6.81,Web
HT_016231,2026-02-11,login,2.18,Web
HT_016231,2026-01-03,send_message,9.81,Android
HT_016231,2026-01-28,voice_call,1.87,Android
HT_016231,2025-12-25,login,8.6,Android
HT_016231,2026-01-09,start_lesson,10.44,Web
HT_016231,2025-12-12,video_call,14.72,iOS
HT_016231,2025-12-30,post_moment,2.99,iOS
HT_016231,2026-02-10,send_message,41.68,iOS
HT_016231,2026-02-04,login,3.14,iOS
HT_016231,2026-02-15,login,6.27,iOS
HT_016231,2026-03-09,like,7.43,iOS
HT_016231,2026-04-07,send_message,0.5,Android
HT_016231,2026-01-06,send_message,16.37,iOS
HT_016231,2025-12-26,send_message,2.43,iOS
HT_016231,2026-02-12,send_message,3.25,iOS
HT_016231,2026-02-15,login,24.29,Android
HT_016231,2026-01-05,login,11.2,Web
HT_016231,2026-02-23,send_message,38.1,iOS
HT_016231,2026-01-06,login,0.5,iOS
HT_016231,2026-03-05,login,12.94,iOS
HT_016231,2026-03-05,post_moment,7.96,Android
HT_016231,2026-03-24,send_message,18.36,iOS
HT_016231,2026-02-23,voice_call,12.84,Android
HT_016232,2026-03-05,comment,1.89,Android
HT_016232,2026-01-20,login,5.88,Android
HT_016232,2026-01-13,login,0.63,Android
HT_016232,2026-01-16,post_moment,14.09,Android
HT_016232,2025-11-17,like,3.01,iOS
HT_016232,2025-11-17,login,1.96,Android
HT_016232,2026-02-03,send_message,0.94,iOS
HT_016233,2026-03-11,video_call,1.99,iOS
HT_016233,2026-03-28,comment,11.42,iOS
HT_016233,2026-02-17,login,0.54,Web
HT_016233,2026-03-26,like,21.79,iOS
HT_016233,2026-03-03,login,15.64,Android
HT_016233,2026-03-14,send_message,1.77,Android
HT_016233,2026-04-06,video_call,4.06,Android
HT_016233,2026-02-09,send_message,6.27,Android
HT_016233,2026-02-22,comment,7.32,Android
HT_016233,2026-03-09,login,80.16,iOS
HT_016233,2026-03-02,post_moment,5.62,Android
HT_016233,2026-03-05,login,15.68,iOS
HT_016233,2026-02-23,login,7.64,Android
HT_016234,2025-10-09,send_message,3.31,Android
HT_016234,2025-12-13,like,14.28,iOS
HT_016234,2026-02-11,send_message,19.7,Android
HT_016234,2025-11-05,login,9.55,Web
HT_016234,2026-04-09,login,12.31,iOS
HT_016234,2026-03-07,start_lesson,1.55,iOS
HT_016234,2026-03-21,like,0.8,iOS
HT_016234,2025-11-23,login,8.45,iOS
HT_016234,2026-02-28,comment,0.75,iOS
HT_016234,2025-12-20,login,2.11,iOS
HT_016234,2026-03-31,like,23.04,iOS
HT_016234,2025-12-16,send_message,7.33,Web
HT_016234,2026-03-20,voice_call,18.01,iOS
HT_016234,2025-11-13,like,0.5,iOS
HT_016234,2026-02-18,post_moment,5.9,iOS
HT_016234,2026-04-08,login,3.85,iOS
HT_016234,2025-11-11,post_moment,25.39,iOS
HT_016234,2025-11-28,comment,24.32,iOS
HT_016234,2025-10-28,login,4.1,Android
HT_016234,2025-12-15,send_message,14.63,Android
HT_016234,2025-12-05,send_message,8.75,iOS
HT_016234,2025-11-08,voice_call,1.85,iOS
HT_016234,2025-10-19,login,20.73,iOS
HT_016234,2026-01-17,like,2.23,Android
HT_016234,2026-03-07,voice_call,4.73,Android
HT_016234,2026-03-22,like,12.29,Android
HT_016234,2026-03-28,like,2.5,Android
HT_016234,2026-02-11,like,2.37,iOS
HT_016234,2025-10-13,send_message,30.09,Android
HT_016234,2026-02-23,login,8.64,Android
HT_016234,2026-01-11,like,10.74,iOS
HT_016234,2025-11-10,voice_call,5.38,Android
HT_016234,2025-10-27,login,22.14,Android
HT_016234,2026-02-04,login,11.54,Android
HT_016234,2025-10-29,post_moment,7.89,iOS
HT_016234,2026-03-11,login,9.39,Android
HT_016234,2026-01-16,send_message,37.43,iOS
HT_016234,2026-02-19,like,8.8,iOS
HT_016234,2025-10-25,login,1.09,iOS
HT_016234,2025-11-13,video_call,4.19,iOS
HT_016235,2025-12-22,send_message,25.75,Android
HT_016235,2026-03-31,login,3.77,Android
HT_016235,2025-12-24,comment,11.53,Android
HT_016235,2025-12-18,post_moment,26.84,iOS
HT_016235,2026-02-11,send_message,4.31,Web
HT_016235,2026-01-03,login,22.51,Web
HT_016235,2026-03-31,send_message,5.79,Android
HT_016235,2026-01-03,share_content,1.11,Android
HT_016235,2026-01-31,send_message,13.63,Android
HT_016235,2026-01-24,video_call,6.06,Android
HT_016235,2026-02-10,comment,0.5,Android
HT_016235,2026-01-27,like,9.54,iOS
HT_016235,2026-01-07,video_call,8.05,Android
HT_016235,2026-03-18,login,17.18,Android
HT_016235,2025-12-30,comment,11.69,iOS
HT_016235,2026-03-02,login,14.09,Web
HT_016235,2026-03-08,like,1.79,Web
HT_016235,2026-03-14,start_lesson,7.9,iOS
HT_016235,2026-02-22,post_moment,9.56,iOS
HT_016235,2026-02-09,share_content,13.64,Android
HT_016235,2026-01-27,comment,7.86,Android
HT_016235,2025-12-22,post_moment,1.35,iOS
HT_016235,2026-02-02,login,14.44,iOS
HT_016235,2026-02-07,send_message,5.52,Android
HT_016235,2025-12-21,like,7.43,iOS
HT_016235,2026-04-11,post_moment,25.58,Android
HT_016235,2026-01-02,login,10.28,Android
HT_016235,2026-03-01,send_message,24.63,iOS
HT_016235,2025-12-31,login,8.54,Android
HT_016235,2026-03-05,voice_call,5.48,Android
HT_016235,2026-04-07,send_message,5.21,Android
HT_016235,2026-03-18,like,2.02,Android
HT_016235,2026-01-28,send_message,18.54,iOS
HT_016235,2026-01-10,send_message,2.06,iOS
HT_016235,2026-02-23,login,0.68,iOS
HT_016235,2025-12-25,login,1.65,iOS
HT_016235,2026-04-07,send_message,53.5,iOS
HT_016235,2026-03-01,login,14.24,Android
HT_016235,2026-03-10,login,24.31,iOS
HT_016235,2026-04-02,send_message,19.48,iOS
HT_016235,2025-12-29,complete_lesson,7.69,iOS
HT_016235,2026-01-02,login,0.55,iOS
HT_016235,2025-12-21,like,0.5,iOS
HT_016235,2026-03-02,login,3.58,Android
HT_016235,2026-04-09,login,0.85,iOS
HT_016235,2026-01-06,login,19.2,Android
HT_016235,2026-01-04,like,14.17,Android
HT_016235,2026-02-03,login,3.86,Web
HT_016235,2026-04-02,voice_call,18.2,Web
HT_016235,2025-12-20,login,6.83,Android
HT_016236,2026-03-24,send_message,35.91,iOS
HT_016236,2025-08-22,comment,1.58,Android
HT_016236,2025-09-24,login,6.78,Web
HT_016236,2026-03-23,post_moment,1.4,iOS
HT_016236,2026-02-25,login,13.33,Android
HT_016236,2026-02-23,login,11.66,Android
HT_016236,2025-08-25,like,4.73,Android
HT_016236,2025-10-11,share_content,6.18,Android
HT_016236,2026-03-29,send_message,6.2,Web
HT_016236,2026-01-31,comment,6.37,iOS
HT_016236,2025-09-15,send_message,3.46,Android
HT_016236,2026-02-03,complete_lesson,8.41,Android
HT_016236,2025-12-11,like,42.27,iOS
HT_016236,2025-09-21,voice_call,0.5,Web
HT_016236,2026-03-28,send_message,6.87,Android
HT_016236,2026-01-31,comment,5.01,Android
HT_016236,2025-11-12,send_message,3.14,Android
HT_016236,2025-09-13,send_message,1.03,Android
HT_016236,2026-02-28,like,14.17,iOS
HT_016236,2026-03-06,like,13.31,Android
HT_016236,2026-01-22,share_content,2.84,iOS
HT_016236,2025-09-25,login,1.96,iOS
HT_016236,2026-01-05,login,2.35,iOS
HT_016236,2025-08-29,comment,14.99,iOS
HT_016236,2025-08-30,post_moment,2.72,iOS
HT_016236,2025-11-30,send_message,0.5,Android
HT_016236,2025-10-18,voice_call,17.98,Android
HT_016236,2026-01-05,voice_call,0.57,iOS
HT_016236,2025-10-17,login,5.16,iOS
HT_016236,2026-02-28,login,14.18,Android
HT_016236,2025-11-07,video_call,17.04,iOS
HT_016236,2025-11-30,video_call,8.37,Android
HT_016236,2026-01-27,video_call,21.76,iOS
HT_016236,2025-11-13,like,2.12,iOS
HT_016236,2025-09-05,login,0.5,iOS
HT_016236,2025-11-06,post_moment,40.87,iOS
HT_016236,2025-09-27,login,15.29,iOS
HT_016236,2026-01-13,login,97.41,Android
HT_016236,2025-12-21,login,1.47,Android
HT_016236,2025-12-23,login,3.35,Web
HT_016236,2026-02-13,send_message,5.4,iOS
HT_016236,2025-11-05,send_message,18.04,Web
HT_016236,2025-10-03,login,4.38,Android
HT_016236,2026-03-06,send_message,25.27,iOS
HT_016237,2025-09-25,send_message,3.2,Android
HT_016237,2026-03-06,login,2.94,iOS
HT_016237,2026-02-14,voice_call,78.18,Android
HT_016237,2025-07-19,send_message,0.55,Android
HT_016237,2026-01-03,voice_call,2.68,iOS
HT_016237,2025-06-09,send_message,2.19,Android
HT_016237,2025-06-29,login,4.64,Android
HT_016238,2026-02-02,voice_call,25.53,iOS
HT_016238,2025-12-02,like,14.94,iOS
HT_016238,2026-02-21,voice_call,4.19,Android
HT_016238,2025-12-15,send_message,5.67,iOS
HT_016238,2025-12-02,complete_lesson,9.36,iOS
HT_016238,2026-03-19,start_lesson,19.77,iOS
HT_016238,2025-12-07,comment,6.73,iOS
HT_016238,2025-12-13,login,19.11,Android
HT_016238,2026-03-22,video_call,22.17,iOS
HT_016238,2026-01-18,send_message,6.69,iOS
HT_016238,2025-11-20,like,0.65,iOS
HT_016238,2026-02-26,voice_call,0.84,iOS
HT_016238,2025-12-22,post_moment,7.21,Android
HT_016238,2026-02-13,send_message,18.1,iOS
HT_016238,2025-11-11,login,3.84,Android
HT_016238,2026-03-08,like,25.95,Web
HT_016238,2025-12-23,send_message,2.79,Android
HT_016238,2026-04-12,login,1.42,Android
HT_016238,2026-02-20,login,10.52,Web
HT_016238,2026-01-14,voice_call,4.31,Android
HT_016238,2025-12-21,send_message,7.22,Android
HT_016238,2026-01-02,voice_call,13.29,iOS
HT_016238,2026-01-05,voice_call,36.22,Android
HT_016238,2026-01-06,login,13.99,Android
HT_016238,2026-02-23,send_message,21.28,Android
HT_016238,2025-12-29,send_message,2.56,Android
HT_016238,2026-03-13,login,12.74,Web
HT_016238,2026-03-17,login,7.82,iOS
HT_016238,2025-12-06,send_message,2.46,iOS
HT_016238,2026-04-08,login,2.43,Android
HT_016238,2026-03-30,video_call,1.67,Android
HT_016238,2026-02-24,like,18.5,iOS
HT_016238,2026-01-25,post_moment,1.38,iOS
HT_016238,2025-12-13,like,3.56,Android
HT_016238,2025-11-15,post_moment,28.83,Web
HT_016238,2026-04-03,like,1.02,iOS
HT_016238,2025-12-11,share_content,1.2,Android
HT_016238,2025-12-15,send_message,4.36,Android
HT_016238,2025-11-10,like,6.47,Android
HT_016238,2026-02-08,like,11.94,Android
HT_016238,2026-03-08,comment,0.5,Android
HT_016239,2025-10-26,login,7.54,iOS
HT_016239,2025-11-21,send_message,13.77,Android
HT_016239,2025-10-08,video_call,16.59,iOS
HT_016239,2025-11-23,like,0.5,iOS
HT_016239,2025-10-27,login,23.28,iOS
HT_016239,2026-02-03,comment,6.15,Android
HT_016239,2025-12-28,post_moment,32.57,Web
HT_016239,2026-02-10,login,0.5,Android
HT_016239,2025-08-26,send_message,0.5,iOS
HT_016239,2025-10-14,login,2.35,iOS
HT_016239,2025-11-24,comment,4.45,iOS
HT_016240,2026-02-01,video_call,1.32,Android
HT_016240,2025-10-08,share_content,0.5,Android
HT_016240,2025-12-11,send_message,2.62,Android
HT_016240,2025-10-16,send_message,6.4,Android
HT_016240,2025-12-28,share_content,6.64,Android
HT_016240,2026-03-15,post_moment,0.5,Android
HT_016240,2026-02-21,send_message,5.29,Android
HT_016240,2026-03-30,like,16.53,iOS
HT_016240,2026-03-09,login,3.75,iOS
HT_016240,2025-12-07,send_message,2.27,Web
HT_016240,2026-04-09,like,56.2,iOS
HT_016240,2026-01-28,like,7.55,Android
HT_016240,2025-10-07,login,23.84,Android
HT_016240,2026-02-23,post_moment,1.07,Android
HT_016240,2026-03-23,voice_call,11.7,iOS
HT_016240,2025-10-07,voice_call,4.61,iOS
HT_016240,2025-11-03,voice_call,3.62,Android
HT_016240,2026-04-12,voice_call,3.9,iOS
HT_016240,2025-11-05,login,13.27,Android
HT_016240,2026-02-03,login,3.32,Android
HT_016240,2025-11-09,send_message,8.78,Android
HT_016240,2025-12-24,share_content,2.3,iOS
HT_016240,2025-10-16,send_message,6.04,iOS
